,id,priceLabel,name,brandId,brandName,imageLink,desc,vendor,print,material,cashmere
b'238',b'464781327',b'190.0',b'Alexander McQueen Fleur-De-Lis Patterned Silk-Faille Tie',b'689',b'Alexander McQueen',b'http://bim.shopstyle.com/pim/e0/99/e0994804a570cf5c19cfb0e635969b9b_best.jpg',"b""Crafted in Italy from silk-faille, Alexander McQueen 's tie features a traditional fleur-de-lis pattern against a solid background. The bold teal and black palette evokes the label's subversive aesthetic. Shown here with a Charvet shirt . <ul> <li>Teal and black silk-faille tie</li> <li>Fleur-de-lys pattern, fully lined in logo-jacquard silk</li> <li>100% silk</li> <li>Made in Italy</li> </ul>""",b'MR PORTER',b'_solid',b'_silk',b'False'
b'239',b'457832339',b'85.0',b'Polo Ralph Lauren Striped Knit Silk Tie',b'462',b'Polo Ralph Lauren',b'http://bim.shopstyle.com/pim/12/97/129724b78c593330ceb9dfa16c4ef731_best.jpg',"b'This slim Italian-made tie is knit from smooth silk and features a unique texture and a timeless striped pattern. <ul> <li>Silk grosgrain taping at the collar area ensures a smooth drape.</li> <li>Fine-ribbed finish at each end.</li> <li>2\xc2\xbc"" wide. 100% silk. Dry clean. Made in Italy.</li> </ul>'",b'Ralph Lauren',b'_striped',b'_silk',b'False'
b'243',b'461789541',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/3c/69/3c69896e1b095d9da94f1be844fb9180_best.jpg',"b""Men's crimson Herm\xc3\xa8s silk print tie.""",b'TheRealReal',b'_print',b'_silk',b'False'
b'244',b'462481327',b'75.0',b'Herm\xc3\xa8s Silk Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/e3/6d/e36d2940d24acf53722c4f9966dd4857_best.jpg',"b""Men's brown and multicolor Herm\xc3\xa8s silk tie with drum motif.""",b'TheRealReal',b'unknown',b'_silk',b'False'
b'246',b'460926938',b'60.0',b'Burberry Tie',b'870',b'Burberry',b'http://bim.shopstyle.com/pim/ab/1e/ab1e4833e2c1687dec2f6b9502a710dd_best.jpg',"b""Men's taupe, navy and light olive grey Burberry silk necktie with checker print throughout.""",b'TheRealReal',b'_print',b'_silk',b'False'
b'247',b'461792214',b'60.0',b'Charvet Tie',b'949',b'Charvet',b'http://bim.shopstyle.com/pim/2a/63/2a63d2381889c2ac60aaabf31c654abd_best.jpg',"b""Men's burgundy and grey Charvet silk necktie with abstract print throughout.""",b'TheRealReal',b'_print',b'_silk',b'False'
b'249',b'461792841',b'95.0',b'Herm\xc3\xa8s Silk Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/42/49/424970ad763cbc4d70a2a0af49c44ed9_best.jpg',"b""Men's green and red Herm\xc3\xa8s silk tie with horse motif and logo at end.""",b'TheRealReal',b'unknown',b'_silk',b'False'
b'250',b'462636745',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/a9/69/a96973317bdbecdd34ccce982a591663_best.jpg',"b""Men's red and multicolor Herm\xc3\xa8s silk necktie with harvest motif.""",b'TheRealReal',b'unknown',b'_silk',b'False'
b'251',b'460924705',b'95.0',b'Ermenegildo Zegna Tie',b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/f4/2d/f42d1ce6bc60b5c7d8e0c68a4905623e_best.jpg',"b""Men's wine, pink and multicolor Ermenegildo Zegna silk necktie with geometric print throughout.""",b'TheRealReal',b'_print',b'_silk',b'False'
b'252',b'464745979',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/8a/53/8a536ba2f93a01c06213674a7ccd2b19_best.jpg',"b""Men's dark pink, grey and black Herm\xc3\xa8s silk necktie with chain design.""",b'TheRealReal',b'unknown',b'_silk',b'False'
b'253',b'464745982',b'45.0',b'Christian Dior Tie',b'957',b'Christian Dior',b'http://bim.shopstyle.com/pim/21/d3/21d3a7858a5bb5b28ad89eed64a678cd_best.jpg',"b""Men's navy, sky blue and multicolor Christian Dior silk necktie with geometric design throughout.""",b'TheRealReal',b'unknown',b'_silk',b'False'
b'254',b'465343900',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/39/f3/39f3fd5012ccfcaee70eca2da89ffbb2_best.jpg',"b""Men's light pink Herm\xc3\xa8s silk horse print tie.""",b'TheRealReal',b'_print',b'_silk',b'False'
b'255',b'461649726',b'95.0',b'BOSS HUGO BOSS Woven Silk Tie',b'267',b'HUGO BOSS',b'http://bim.shopstyle.com/pim/51/b8/51b88a1385eab71ebbeadb2256654e8a_best.jpg',"b'An ultrafine texture marks a handsome silk tie handcrafted in Italy. <ul> <li>3"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Hugo Boss; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'256',b'464669690',b'49.5',b'Nordstrom Woven Silk Tie',b'427',b'Nordstrom',b'http://bim.shopstyle.com/pim/ca/e9/cae990a3328ead103c0258edd12c5d89_best.jpg',"b'A shimmering Christmas tree design patterns a festive American-made tie woven in pure silk. <ul> <li>3 1/4"" width; 58"" regular length; 64"" x-long length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'257',b'463722942',b'95.0',b'BOSS HUGO BOSS Woven Silk Tie',b'267',b'HUGO BOSS',b'http://bim.shopstyle.com/pim/e1/77/e17705fdad30e4ff31926f4ec0b10625_best.jpg',"b'Sharp stripes detail a sleek tie cut from pure silk. <ul> <li>3"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Hugo Boss; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_striped',b'_silk',b'False'
b'258',b'463753267',b'79.5',b'J.Z. Richards Woven Silk Christmas Tie',b'0',b'',b'http://bim.shopstyle.com/pim/9f/d9/9fd9a0282d918bc442215bfdd812e310_best.jpg',"b'Update your festive formal look with this fun, American-made silk tie patterned in a colorful Christmas motif. Each tie is handcrafted in Boulder, Colorado, and the ties\' interlinings are individually cut on a perfect 45-degree bias, so your tie will always hang symmetrically. <ul> <li>3 1/4"" width; 57"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By J.Z. Richards; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'259',b'437370364',b'135.0',"b""Versace 'Barocco' tie""",b'2199',b'Versace',b'http://bim.shopstyle.com/pim/11/bd/11bd528cce70ac29a15d48abc08bfe69_best.jpg',"b'Purple and blue silk \'Barocco\' tie from Versace featuring a baroque print with a branded logo at the front bottom apron . Measures: 3.5"" W'",b'farfetch.com',b'_print',b'_silk',b'False'
b'260',b'451776032',b'98.84',b'Lanvin micro-dot embroidered tie',b'1487',b'Lanvin',b'http://bim.shopstyle.com/pim/bb/61/bb61a511bb33ba63ccf5d3a6f1a246f3_best.jpg',b'Blue silk micro-dot embroidered tie from Lanvin featuring a pointed tip.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'261',b'461082739',b'118.84',b'Canali floral pattern tie',b'891',b'Canali',b'http://bim.shopstyle.com/pim/61/a0/61a0e21a57f00c2775ac89f60711e5a8_best.jpg',b'Blue silk floral pattern tie from Canali.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'262',b'365159923',b'239.69',b'Herm\xc3\xa8s Vintage checked tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/3e/7f/3e7f5be473ce0b3f05099e0b6e5703cc_best.jpg',"b""1980's black silk tie from Herm\xc3\xa8s featuring a monochrome checked design and a logo patch. Please note that vintage items are not new but often between 20 and 50 years old, and therefore will always have minor imperfections, even when the items have been used and worn with love and care.""",b'farfetch.com',b'unknown',b'_silk',b'False'
b'263',b'434459912',b'104.16',b'Paul Smith striped tie',b'1795',b'Paul Smith',b'http://bim.shopstyle.com/pim/06/15/0615f882387abe8cb184a4b89b976371_best.jpg',b'Blue silk tie from Paul Smith featuring a striped pattern.',b'farfetch.com',b'_striped',b'_silk',b'False'
b'264',b'436980450',b'78.44',b'Gianni Versace Vintage patterned tie',b'2199',b'Versace',b'http://bim.shopstyle.com/pim/33/77/3377fec4ad45fadda20f757f710f7086_best.jpg',b'Black and silver silk tie from Gianni Versace featuring a geometric pattern. Please note that vintage items are not new and therefore might have minor imperfections.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'266',b'448673589',b'129.65',b'Lanvin patterned tie',b'1487',b'Lanvin',b'http://bim.shopstyle.com/pim/e3/14/e3141033c9332be2fe6ba4a7cca810bb_best.jpg',b'Blue silk patterned tie from Lanvin featuring an embossed internal logo stamp and a pointed tip.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'267',b'451806361',b'98.84',b'Lanvin printed tie',b'1487',b'Lanvin',b'http://bim.shopstyle.com/pim/30/31/3031222bef63b52e274b52729dc76a7b_best.jpg',b'Pink and grey silk tie from Lanvin featuring an all-over print and a pointed tip.',b'farfetch.com',b'_print',b'_silk',b'False'
b'268',b'461109994',b'97.24',b'Canali paisley tie',b'891',b'Canali',b'http://bim.shopstyle.com/pim/10/9c/109c6f90a15d4bd98b960e62263d6afb_best.jpg',b'Blue silk paisley tie from Canali.',b'farfetch.com',b'_paisley',b'_silk',b'False'
b'269',b'461282675',b'101.8',b'Herm\xc3\xa8s Vintage purple patterned tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/f5/73/f57334c615fafa03d587cca739463d26_best.jpg',b'Purple silk purple patterned 90s tie from Herm\xc3\xa8s Vintage featuring a pointed tip and a branded rear patch. Please note that vintage items are not new and therefore might have minor imperfections.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'270',b'443803213',b'129.65',b'Lanvin ladybird print tie',b'1487',b'Lanvin',b'http://bim.shopstyle.com/pim/6f/f3/6ff3b3c80eb2ac3ea16bfb2a24f88be0_best.jpg',b'Blue and grey silk ladybird print tie from Lanvin featuring a pointed tip.',b'farfetch.com',b'_print',b'_silk',b'False'
b'271',b'462310058',b'128.58',b'Chanel Vintage striped pointed tip tie',b'936',b'Chanel',b'http://bim.shopstyle.com/pim/93/8f/938ff7fafe56f79df528afadf2fc6bd4_best.jpg',b'Beige and green silk striped pointed tip tie from Chanel Vintage circa 1990 featuring an embroidered logo to the front and a logo tag to the rear. Please note that vintage items are not new and therefore might have minor imperfections.',b'farfetch.com',b'_striped',b'_silk',b'False'
b'272',b'437429505',b'78.44',b'Brioni Vintage spotty tie',b'859',b'Brioni',b'http://bim.shopstyle.com/pim/e3/0b/e30b33379eebf7bf7ba1b5c835e0ef4f_best.jpg',b'Grey silk tie from Brioni Vintage featuring a purple spotty print and pointed tips.',b'farfetch.com',b'_print',b'_silk',b'False'
b'273',b'438423297',b'178.0',b'Gianni Versace Vintage geometric tie',b'2199',b'Versace',b'http://bim.shopstyle.com/pim/76/57/7657265ab2937844cc316792c66f2f23_best.jpg',b'Blue and gold-tone silk geometric tie from Gianni Versace Vintage featuring a classic pointed tie and medusa motif. Please note that vintage items are not new and therefore might have minor imperfections',b'farfetch.com',b'unknown',b'_silk',b'False'
b'274',b'436981662',b'90.2',b'Salvatore Ferragamo Vintage patterned tie',b'1948',b'Salvatore Ferragamo',b'http://bim.shopstyle.com/pim/7b/a5/7ba5d97fbb1a5124b87e521da8bc83b7_best.jpg',b'Blue and green silk tie from Salvatore Ferragamo featuring a check pattern. Please note that vintage items are not new and therefore might have minor imperfections.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'275',b'453855264',b'129.42',b'Herm\xc3\xa8s Vintage printed tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/70/b6/70b6e62582485580bd5eccbe3c4f7b2c_best.jpg',b'Brown and blue silk printed tie from Herm\xc3\xa8s Vintage featuring a pointed tip. Please note that vintage items are not new and therefore might have minor imperfections. From 1990.',b'farfetch.com',b'_print',b'_silk',b'False'
b'276',b'399688850',b'98.05',b'Givenchy Vintage print tie',b'1227',b'Givenchy',b'http://bim.shopstyle.com/pim/59/10/5910edce3bb5186250dfc079802b9aa3_best.jpg',b'Blue silk tie from Givenchy featuring a fine multicoloured print all over. Please note that vintage items are not new and therefore might have minor imperfections.',b'farfetch.com',b'_print',b'_silk',b'False'
b'277',b'459369487',b'108.94',b'Dior Homme silk bow-tie',b'957',b'Christian Dior',b'http://bim.shopstyle.com/pim/d7/76/d77650fef24ff9ca9226fdf2abbf02c4_best.jpg',b'Grey silk bow-tie from Dior Homme.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'278',b'458506784',b'133.94',b'Burberry London dotted pattern pointed tip tie',b'870',b'Burberry',b'http://bim.shopstyle.com/pim/5b/d8/5bd810c8b639540b747ae0165340d79e_best.jpg',b'Blue silk dotted pattern pointed tip tie from Burberry.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'279',b'430754328',b'154.11',b'Brioni medallion tie',b'859',b'Brioni',b'http://bim.shopstyle.com/pim/fd/8e/fd8e8fd1f53db15f874ccc3dc283e28d_best.jpg',b'Red silk tie from Brioni featuring a red and grey embroidered pattern and a pointed tip.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'281',b'461347809',b'96.44',b'+People knitted bow tie',b'24590',b'(+) People',b'http://bim.shopstyle.com/pim/0b/94/0b94e41edf5ac14398fc53d248c46cd7_best.jpg',b'Green knitted silk bow tie from +People.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'282',b'430754048',b'154.11',b'Brioni striped tie',b'859',b'Brioni',b'http://bim.shopstyle.com/pim/13/f1/13f11f58337d461af3facc83b8000955_best.jpg',"b'Blue silk tie from Brioni featuring a tonal, navy and white striped design.'",b'farfetch.com',b'_striped',b'_silk',b'False'
b'283',b'430754266',b'154.11',b'Brioni patterned tie',b'859',b'Brioni',b'http://bim.shopstyle.com/pim/88/2d/882d699855fd4aa86e05d518e11da8a0_best.jpg',b'Blue silk tie from Brioni featuring a pink and white embroidered pattern and a pointed tip.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'284',b'456044291',b'80.37',"b""Kenzo 'Tiger' tie""",b'2498',b'Kenzo',b'http://bim.shopstyle.com/pim/f0/29/f02979bf67353afefa1a5cd11f8b622f_best.jpg',"b""Black silk 'Tiger' tie from Kenzo featuring a pointed tip and a tiger patch.""",b'farfetch.com',b'unknown',b'_silk',b'False'
b'285',b'456325039',b'107.15',b'Etro embroidered paisley tie',b'1146',b'Etro',b'http://bim.shopstyle.com/pim/78/b2/78b2cb46037b0e085d8ca48f8192d962_best.jpg',b'Blue silk embroidered paisley tie from Etro featuring a pointed tip.',b'farfetch.com',b'_paisley',b'_silk',b'False'
b'287',b'458506859',b'133.94',b'Burberry London dotted pattern pointed tip tie',b'870',b'Burberry',b'http://bim.shopstyle.com/pim/13/c5/13c59e781495c35be7450a357d4f1cf8_best.jpg',b'Blue silk dotted pattern pointed tip tie from Burberry.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'288',b'461391671',b'155.0',"b""Band Of Outsiders 'Lorem Ipsum' tie""",b'7514',b'Band Of Outsiders',b'http://bim.shopstyle.com/pim/28/a7/28a730b0b45ceb1260f25f3081d9778e_best.jpg',"b""Navy silk 'Lorem Ipsum' tie from Band Of Outsiders featuring an embroidered 'Lorem Ipsum'.""",b'farfetch.com',b'unknown',b'_silk',b'False'
b'289',b'464400517',b'228.98',b'Saint Laurent Skinny Silk Tie',b'30163',b'Saint Laurent',b'http://bim.shopstyle.com/pim/de/63/de638545fa06815303865374f1ebacb6_best.jpg',b'Red and black dappled skinny silk tie from Saint Laurent. Designer trademark silver snake chain on the inside of the tie. Made in France. Dry clean only.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'290',b'461308528',b'175.0',b'Drakes London plaid tie',b'2861',b'Drakes',b'http://bim.shopstyle.com/pim/9a/9b/9a9b32f5199fecb59fb0ca1c606615f4_best.jpg',b'Blackwatch blue silk plaid tie from Drakes London featuring a textured effect.',b'farfetch.com',b'_plaid',b'_silk',b'False'
b'291',b'458958204',b'155.37',b'Saint Laurent grosgrain bow tie',b'30163',b'Saint Laurent',b'http://bim.shopstyle.com/pim/46/a8/46a8a3b7de38a568a923a9f2c299b792_best.jpg',b'Black silk grosgrain bow tie from Saint Laurent featuring a concealed hook fastening and an internal logo patch.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'293',b'454403475',b'101.8',b'DSQUARED2 logo tie',b'1090',b'DSquared',b'http://bim.shopstyle.com/pim/6f/1c/6f1c945233a2e7412483597a39938a34_best.jpg',b'Black silk logo tie from DSQUARED2 featuring a pointed tip and an embroidered logo detail on the front.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'295',b'462343457',b'245.0',b'Saint Laurent printed tie',b'30163',b'Saint Laurent',b'http://bim.shopstyle.com/pim/56/18/56185c7b4353e4bd68a5f583eb64bee9_best.jpg',b'Black and white silk printed tie from Saint Laurent featuring diagonal panels and branded rear patch.',b'farfetch.com',b'_print',b'_silk',b'False'
b'296',b'454250163',b'225.0',b'Dolce & Gabbana woven pattern tie',b'1076',b'Dolce & Gabbana',b'http://bim.shopstyle.com/pim/a3/a5/a3a5d834973b91430f7bcba8ccf18a1d_best.jpg',b'Black silk woven pattern tie from Dolce & Gabbana featuring a pointed tip.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'298',b'458775562',b'155.0',b'Duchamp Floral Garden Silk Jacquard Neck Tie',b'7610',b'Duchamp',b'http://bim.shopstyle.com/pim/f9/aa/f9aac8cd2b0a7f92174b4dc330b185f8_best.jpg',"b'Duchamp navy and multicolor ""Floral Garden"" silk jacquard neck tie. 3.5"" width, approximately. Available in Navy Multi. Silk. Dry clean. Made in England.'",b'Barneys New York',b'unknown',b'_silk',b'False'
b'300',b'452829836',b'150.0',b'Alexander McQueen Dot Jacquard Neck Tie',b'689',b'Alexander McQueen',b'http://bim.shopstyle.com/pim/76/df/76df97b052fa2952c6a9d77110ca19c5_best.jpg',"b'Alexander McQueen black and brown basketwoven silk neck tie softly tailored with beige dot jacquard. Skull jacquard detail at front bottom corner. 3"" width, approximately. Available in Black/Brown/Beige. Silk. Dry clean. Made in Italy.'",b'Barneys New York',b'unknown',b'_silk',b'False'
b'301',b'455870473',b'155.0',b'Band of Outsiders Navy & Red Stripe Tie',b'7514',b'Band Of Outsiders',b'http://bim.shopstyle.com/pim/db/f1/dbf1faef729a6c43775d329dedf11d18_best.jpg',"b'Band of Outsiders tan silk twill neck tie styled with navy and red diagonal stripes. 2.5"" width, approximately. Self-keeper. Available in Tan/Navy/Red. Silk. Dry clean. Made in U.S.'",b'Barneys New York',b'_striped',b'_silk',b'False'
b'302',b'465633516',b'285.0',b'Ermenegildo Zegna Hand-Printed Floral & Paisley Tie',b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/06/6c/066cf8e2c9de36786175084fdc3f5133_best.jpg',"b'Hand-printed in Italy, Ermenegildo Zegna\'s tie is crafted of green/multicolor silk satin styled in a floral and paisley pattern. From the Quindici Collection. Keeper loop; signature pin dot-pattern facing. 3.5"" width, approximately. Available in Green/Multi. Silk. Dry clean. Made in Italy.'",b'Barneys New York',b'_print',b'_silk',b'False'
b'303',b'462929142',b'45.0',b'Countess Mara Reversible Holiday Jolly Roger Bow Tie',b'28200',b'Countess Mara',b'http://bim.shopstyle.com/pim/8f/0a/8f0a3150149376f5576eb16f05d7cb6c_best.jpg',"b'Jolly print? Roger that. Get in the holiday spirit with skulls, stripes and Santa hats\xe2\x80\x94all in a reversible bow tie by Countess Mara. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Countess Mara reversible silk bow tie</li> <li>Santa skull and stripe design</li> <li>To be tied</li> </ul>'","b""Macy's""",b'_striped',b'_silk',b'False'
b'304',b'436179335',b'65.0',b'Tommy Hilfiger Stripe Tie',b'585',b'Tommy Hilfiger',b'http://bim.shopstyle.com/pim/6f/fe/6ffe3f9e10e84f4277fbe04f3ade4605_best.jpg',"b""If all else fails, always reach for a classic striped silk tie from Tommy Hilfiger. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Tommy Hilfiger stripe silk tie</li> <li>3 1/8'' wide</li> </ul>""","b""Macy's""",b'_striped',b'_silk',b'False'
b'306',b'458476047',b'125.0',b'Polo Ralph Lauren Silk-Tie Braces',b'462',b'Polo Ralph Lauren',b'http://bim.shopstyle.com/pim/24/e5/24e5fe94bad1a281915add14ffab1cdf_best.jpg',"b'These handsome braces are designed with smooth leather end tabs and an allover silk tie-inspired pattern of diagonal stripes and embroidered shield crests. <ul> <li>Adjustable length for a custom fit.</li> <li>Leather end tabs.</li> <li>1\xc2\xbd"" wide. Silk. Leather. Imported.</li> </ul>'",b'Ralph Lauren',b'_striped',b'_silk',b'False'
b'307',b'432054987',b'115.0',b'Ralph Lauren Black Label Solid Knit Silk Tie',b'1874',b'Ralph Lauren Black Label',b'http://bim.shopstyle.com/pim/40/8b/408b777efc9c055867fc395f1506ddf5_best.jpg',"b'This preppy knit tie is crafted in Italy from richly textured silk and designed with a slim silhouette. <ul> <li>Silk grosgrain taping at the collar area ensures a smooth drape.</li> <li>Fine-ribbed finish at each end.</li> <li>2"" wide. 100% silk. Dry clean. Made in Italy.</li> </ul>'",b'Ralph Lauren',b'unknown',b'_silk',b'False'
b'308',b'454443350',b'85.0',b'Polo Ralph Lauren Striped Silk Repp Bow Tie',b'462',b'Polo Ralph Lauren',b'http://bim.shopstyle.com/pim/8d/d7/8dd7fd259b0a75e9b84f79caf3e3679f_best.jpg',"b'Crafted from luxe silk repp, this Italian-made bow tie features a timeless striped pattern. <ul> <li>Expertly hand-stitched to achieve the perfect proportions.</li> <li>Self-tie.</li> <li>100% silk. Dry clean. Made in Italy.</li> </ul>'",b'Ralph Lauren',b'_striped',b'_silk',b'False'
b'309',b'457053982',b'215.0',b'Ralph Lauren Purple Label Striped Silk Repp Tie',b'12668',b'Ralph Lauren Purple Label',b'http://bim.shopstyle.com/pim/5e/86/5e868aa473da85598a004c260ff3185d_best.jpg',"b'This classic necktie is handmade in Italy from rich silk repp and features bold stripes. <ul> <li>Handmade in Italy exclusively for Purple Label.</li> <li>Fully fitted interlining ensures a beautiful drape and a smooth, even knot.</li> <li>Silk twill-lined tip, which is a hallmark of superior necktie construction.</li> <li>3\xc2\xbd"" wide. 100% silk. Dry clean. Made in Italy.</li> </ul>'",b'Ralph Lauren',b'_striped',b'_silk',b'False'
b'310',b'453573147',b'174.0',b'Gucci Circle-jacquard silk tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/fa/8f/fa8fa9b202a07a64cb3a8f7a9cc303ab_best.jpg',"b'<ul><li>Matte navy, high-shine navy and white circle-jacquard, silk</li><li>Navy GG-jacquard lining</li><li>100% silk.</li><li>Dry clean</li><li>Country of Origin: Italy</li></ul>'",b'MATCHESFASHION.COM',b'unknown',b'_silk',b'False'
b'311',b'451979059',b'126.0',b'Alexander McQueen Polka-dot silk tie',b'689',b'Alexander McQueen',b'http://bim.shopstyle.com/pim/e9/5d/e95d1cad0d7d2d5ddeec1bb2da7df6a9_best.jpg',"b'<ul><li>Navy and chocolate-brown, woven silk</li><li>Embroidered cream polka dots </li><li>Embroidered white skull detail </li><li>Country of Origin: Italy </li></ul>'",b'MATCHESFASHION.COM',b'_polkadot',b'_silk',b'False'
b'312',b'450711369',b'200.0',b'Striped Woven Silk Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/45/da/45da0ef812b19b570981ddf31f18fb4f_best.jpg',"b'<ul> <li>royal blue and light grey</li> <li>100% silk</li> <li>2.8""""W x 54.6""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'313',b'450710648',b'170.0',b'Striped Silk Twill Bow Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/7e/e1/7ee134d9078cea2924604909375d3032_best.jpg',b'<ul> <li>red and light blue</li> <li>100% silk</li> <li>Made in Italy</li> </ul>',b'Gucci',b'unknown',b'_silk',b'False'
b'314',b'443736102',b'190.0',b'Striped Silk Gauze Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/7e/d5/7ed5912d313f1eee2bcce333a34f1acd_best.jpg',b'<ul> <li>blue and beige striped silk gauze</li> <li>100% silk</li> <li>Made in Italy</li> </ul>',b'Gucci',b'_striped',b'_silk',b'False'
b'315',b'450711530',b'200.0',b'Patterned Silk Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/5c/f2/5cf21588d59618fae31dda7bdbbf6673_best.jpg',"b'<ul> <li>bordeaux and red</li> <li>100% silk</li> <li>2.8""""W x 54.6""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'316',b'379412810',b'200.0',b'pink silk jacquard GG pattern tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/bf/a9/bfa9d4d15225d430ee217769c5f8c8c3_best.jpg',"b'<ul> <li>pink</li> <li>Made in Italy</li> <li>handmade</li> <li>100% silk jacquard</li> <li>3.2""""W x 54.6""""L</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'322',b'461445781',b'230.0',"b'Brioni Woven Tonal Squares Tie, Navy'",b'859',b'Brioni',b'http://bim.shopstyle.com/pim/b7/f9/b7f9134999ace3c8be3db9bcf4bae64c_best.jpg',"b'<ul><li>Brioni navy silk tie with woven tonal squares.</li><li>Approx. 3""W.</li><li>Made in Italy. </li></ul>'",b'Neiman Marcus',b'unknown',b'_silk',b'False'
b'325',b'462380027',b'275.0',"b'Ermenegildo Zegna Quindici Large-Circle Silk Tie, Black'",b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/a9/bf/a9bf5ebd517fb79eab79bfc963a381dc_best.jpg',"b'<ul><li>Printed silk.</li><li>The tail end of a Quindici tie features its hallmark: the actual screen rotation used to finish each and every design.</li><li>3 1/2"" at widest.</li><li>Dry clean.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'unknown',b'_silk',b'False'
b'326',b'460363299',b'205.0',"b'Ermenegildo Zegna Micro Slanted Diamond Silk Tie, Red'",b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/20/e6/20e67dcf8ae1028464ee96904ea6ff56_best.jpg',"b'<ul><li>Ermenegildo Zegna woven silk tie.</li><li>Slanted micro-diamond pattern.</li><li>3 1/2""W at widest.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'unknown',b'_silk',b'False'
b'327',b'462591831',b'285.0',"b'Ermenegildo Zegna Quindici Patchwork Silk Tie, Taupe'",b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/12/7b/127b0e4c3f0fdad2befa935c1b36f795_best.jpg',"b'<ul><li>Printed silk tie by Ermenegildo Zegna.</li><li>The tail end of a Quindici tie features its hallmark: the actual screen rotation used to finish each and every design.</li><li>3 1/2"" at widest.</li><li>Dry clean.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'unknown',b'_silk',b'False'
b'328',b'458618800',b'285.0',"b'Ermenegildo Zegna Quindici Large-Paisley Silk Tie, Blue'",b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/48/4f/484f3ef0e6a18ad2c84f1c534b4c0bb6_best.jpg',"b'<ul><li>Ermenegildo Zegna Quindici silk tie with large-paisley print. </li><li>The tail end of a Quindici tie features its hallmark: the actual screen rotation used to finish each and every design. </li><li>3 1/2"" at widest. </li><li>Dry clean. </li><li>Handmade in Italy. </li></ul>'",b'Neiman Marcus',b'_print',b'_silk',b'False'
